Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Rk_x_Age,Rk_x_G,Rk_x_GS,Rk_x_MP,Age_x_G,Age_x_GS,Age_x_MP,G_x_GS,G_x_MP,pca_1,pca_2,pca_3,pca_4,pca_5
238.0,Reggie Jackson,PG,32.0,TOT,68.0,40.0,24.4,3.9,9.4,0.411,1.4,4.2,0.333,2.5,5.2,0.474,0.486,1.0,1.1,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2,7616.0,16184.0,9520.0,5807.2,2176.0,1280.0,780.8,2720.0,1659.1999999999998,-7.047651659173133,-1.3466084802299485,1.4511919544282847,0.5233592456097111,-0.3380646697221507
238.0,Reggie Jackson,PG,32.0,DEN,16.0,2.0,19.9,3.1,8.0,0.383,1.2,4.3,0.279,1.9,3.8,0.5,0.457,0.6,0.8,0.833,0.2,1.6,1.8,3.1,0.6,0.1,1.2,1.4,7.9,7616.0,3808.0,476.0,4736.2,512.0,64.0,636.8,32.0,318.4,-1.7473896868627634,0.6159856083582843,-0.574350727417899,3.3484735888944064,2.10431770400695
240.0,Ty Jerome,SG,25.0,GSW,45.0,2.0,18.1,2.6,5.4,0.488,0.8,2.0,0.389,1.8,3.4,0.546,0.56,0.8,0.9,0.927,0.2,1.6,1.7,3.0,0.5,0.1,0.7,1.4,6.9,6000.0,10800.0,480.0,4344.0,1125.0,50.0,452.50000000000006,90.0,814.5000000000001,2.7049248422195284,-1.6071845855741769,2.9591493486224447,0.563110204550425,-1.4588755678158511
241.0,Isaiah Joe,SG,23.0,OKC,73.0,10.0,19.1,3.1,7.0,0.441,2.2,5.4,0.409,0.9,1.6,0.553,0.599,1.1,1.4,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5,5543.0,17593.0,2410.0,4603.1,1679.0,230.0,439.3,730.0,1394.3000000000002,-1.191250433621223,-0.7698658481448785,1.1875903281049147,2.4559321540700414,-0.5839515897944357
243.0,Cameron Johnson,PF,26.0,PHO,17.0,16.0,25.2,4.8,10.2,0.474,2.6,5.8,0.455,2.2,4.4,0.5,0.604,1.6,1.9,0.818,0.8,3.0,3.8,1.5,0.9,0.4,0.6,1.7,13.9,6318.0,4131.0,3888.0,6123.599999999999,442.0,416.0,655.1999999999999,272.0,428.4,-2.9547314110537,-0.5530022423234864,1.1204164198756514,2.362550196856429,-0.20893285463207473
244.0,Jalen Johnson,SF,21.0,ATL,70.0,6.0,14.9,2.3,4.6,0.491,0.4,1.5,0.288,1.8,3.1,0.587,0.537,0.7,1.1,0.628,0.7,3.3,4.0,1.2,0.5,0.5,0.6,1.6,5.6,5124.0,17080.0,1464.0,3635.6,1470.0,126.0,312.90000000000003,420.0,1043.0,0.11052511613625884,-0.9500564415302565,4.717759041834141,1.9178598820631003,-0.6439166464902313
245.0,James Johnson,PF,35.0,IND,18.0,1.0,9.0,1.2,2.7,0.449,0.2,0.8,0.2,1.1,1.9,0.559,0.48,0.2,0.4,0.5,0.2,1.4,1.7,0.8,0.4,0.3,0.4,1.8,2.8,8575.0,4410.0,245.0,2205.0,630.0,35.0,315.0,18.0,162.0,-3.185575173421842,1.9302532560224237,3.1881656292650797,1.1590430372364022,3.3160910020696357
247.0,Keon Johnson,SG,20.0,POR,40.0,0.0,10.4,1.7,4.5,0.376,0.7,2.0,0.346,1.0,2.4,0.402,0.455,0.7,1.0,0.659,0.3,0.8,1.1,1.5,0.5,0.2,1.1,1.1,4.7,4940.0,9880.0,0.0,2568.8,800.0,0.0,208.0,0.0,416.0,,,,,
248.0,Stanley Johnson,SF,26.0,SAS,30.0,0.0,15.6,2.2,4.1,0.533,0.6,1.3,0.45,1.6,2.7,0.573,0.607,0.9,1.3,0.667,0.7,2.4,3.2,2.2,0.5,0.2,1.1,1.6,5.8,6448.0,7440.0,0.0,3868.7999999999997,780.0,0.0,405.59999999999997,0.0,468.0,,,,,
252.0,Derrick Jones Jr.,SF,25.0,CHI,64.0,0.0,14.0,1.8,3.6,0.5,0.4,1.3,0.338,1.4,2.3,0.587,0.559,1.0,1.3,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0,6300.0,16128.0,0.0,3528.0,1600.0,0.0,350.0,0.0,896.0,,,,,
254.0,Kai Jones,C,22.0,CHO,46.0,0.0,12.0,1.5,2.6,0.558,0.1,0.4,0.211,1.4,2.2,0.624,0.575,0.4,0.6,0.731,0.8,1.9,2.7,0.3,0.4,0.7,0.7,1.4,3.4,5588.0,11684.0,0.0,3048.0,1012.0,0.0,264.0,0.0,552.0,,,,,
258.0,Cory Joseph,PG,31.0,DET,62.0,2.0,19.8,2.4,5.7,0.427,1.1,2.9,0.389,1.3,2.8,0.468,0.527,0.9,1.2,0.792,0.3,1.4,1.7,3.5,0.5,0.1,0.9,1.4,6.9,7998.0,15996.0,516.0,5108.400000000001,1922.0,62.0,613.8000000000001,124.0,1227.6000000000001,,,,,
259.0,Nikola Jovi?,PF,19.0,MIA,15.0,8.0,13.6,1.9,4.6,0.406,0.5,2.3,0.229,1.3,2.3,0.588,0.464,1.2,1.3,0.947,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,5.5,4921.0,3885.0,2072.0,3522.4,285.0,152.0,258.4,120.0,204.0,,,,,
260.0,Johnny Juzang,SF,21.0,UTA,18.0,0.0,12.9,1.9,5.8,0.337,0.8,3.5,0.238,1.1,2.3,0.488,0.409,0.1,0.2,0.5,0.4,1.7,2.2,0.4,0.2,0.2,0.2,0.7,4.8,5460.0,4680.0,0.0,3354.0,378.0,0.0,270.90000000000003,0.0,232.20000000000002,,,,,
262.0,Frank Kaminsky,C,29.0,TOT,36.0,0.0,6.5,0.9,1.8,0.492,0.4,0.9,0.394,0.5,0.8,0.6,0.595,0.4,0.4,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5,7598.0,9432.0,0.0,1703.0,1044.0,0.0,188.5,0.0,234.0,,,,,
264.0,Luke Kennard,SG,26.0,TOT,59.0,14.0,22.3,3.2,6.5,0.492,2.3,4.6,0.494,0.9,1.9,0.487,0.666,0.6,0.7,0.949,0.3,2.4,2.7,1.5,0.5,0.1,0.8,1.4,9.3,6864.0,15576.0,3696.0,5887.2,1534.0,364.0,579.8000000000001,826.0,1315.7,,,,,
264.0,Luke Kennard,SG,26.0,LAC,35.0,11.0,20.7,2.8,6.0,0.464,1.7,3.8,0.447,1.1,2.3,0.494,0.604,0.5,0.6,0.95,0.2,2.2,2.4,1.1,0.5,0.1,0.9,1.3,7.8,6864.0,9240.0,2904.0,5464.8,910.0,286.0,538.1999999999999,385.0,724.5,,,,,
268.0,Corey Kispert,SF,23.0,WAS,74.0,45.0,28.3,3.9,7.9,0.497,2.2,5.2,0.424,1.7,2.7,0.637,0.637,1.0,1.2,0.852,0.4,2.4,2.8,1.2,0.4,0.1,0.7,1.3,11.1,6164.0,19832.0,12060.0,7584.400000000001,1702.0,1035.0,650.9,3330.0,2094.2000000000003,,,,,
269.0,Maxi Kleber,C,31.0,DAL,37.0,5.0,25.1,2.1,4.6,0.456,1.1,3.0,0.348,1.0,1.5,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9,8339.0,9953.0,1345.0,6751.900000000001,1147.0,155.0,778.1,185.0,928.7,,,,,
270.0,Nathan Knight,PF,25.0,MIN,38.0,0.0,7.7,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.6,0.644,0.617,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7,6750.0,10260.0,0.0,2079.0,950.0,0.0,192.5,0.0,292.6,,,,,
271.0,Kevin Knox,PF-SF,23.0,TOT,63.0,5.0,15.1,2.4,5.3,0.458,1.0,3.0,0.349,1.4,2.3,0.596,0.556,0.7,1.0,0.767,0.5,2.3,2.8,0.5,0.4,0.2,0.8,1.5,6.6,6233.0,17073.0,1355.0,4092.1,1449.0,115.0,347.3,315.0,951.3,,,,,
271.0,Kevin Knox,PF,23.0,DET,42.0,1.0,14.1,2.0,4.3,0.469,1.0,2.8,0.371,1.0,1.5,0.651,0.589,0.6,0.8,0.788,0.5,2.1,2.6,0.4,0.3,0.3,0.8,1.8,5.6,6233.0,11382.0,271.0,3821.1,966.0,23.0,324.3,42.0,592.1999999999999,,,,,
271.0,Kevin Knox,SF,23.0,POR,21.0,4.0,17.1,3.2,7.3,0.444,1.0,3.3,0.314,2.2,4.0,0.554,0.516,1.0,1.3,0.741,0.7,2.6,3.3,0.9,0.5,0.0,0.9,1.0,8.5,6233.0,5691.0,1084.0,4634.1,483.0,92.0,393.3,84.0,359.1,,,,,
273.0,John Konchar,SG,26.0,MEM,72.0,23.0,20.8,1.9,4.4,0.431,0.8,2.5,0.339,1.1,2.0,0.545,0.525,0.4,0.5,0.778,0.9,3.4,4.3,1.4,1.1,0.3,0.5,1.6,5.1,7098.0,19656.0,6279.0,5678.400000000001,1872.0,598.0,540.8000000000001,1656.0,1497.6000000000001,,,,,
274.0,Furkan Korkmaz,SG,25.0,PHI,37.0,0.0,9.5,1.3,3.0,0.432,0.5,1.2,0.391,0.8,1.8,0.462,0.514,0.7,1.0,0.722,0.2,1.0,1.1,0.6,0.3,0.1,0.6,0.5,3.8,6850.0,10138.0,0.0,2603.0,925.0,0.0,237.5,0.0,351.5,,,,,
276.0,Vit Krejci,PG,22.0,ATL,29.0,0.0,5.7,0.5,1.3,0.405,0.2,0.7,0.238,0.3,0.6,0.625,0.473,0.0,0.1,0.5,0.2,0.7,0.9,0.6,0.2,0.0,0.2,0.6,1.2,6072.0,8004.0,0.0,1573.2,638.0,0.0,125.4,0.0,165.3,,,,,
277.0,Jonathan Kuminga,PF,20.0,GSW,67.0,16.0,20.8,3.9,7.4,0.525,0.8,2.2,0.37,3.1,5.2,0.59,0.579,1.3,2.1,0.652,1.0,2.4,3.4,1.9,0.6,0.5,1.4,2.3,9.9,5540.0,18559.0,4432.0,5761.6,1340.0,320.0,416.0,1072.0,1393.6000000000001,,,,,
279.0,Anthony Lamb,SF,25.0,GSW,62.0,4.0,19.3,2.4,5.1,0.471,1.2,3.2,0.367,1.2,1.9,0.652,0.588,0.7,1.0,0.767,0.9,2.6,3.5,1.5,0.5,0.3,0.9,2.2,6.7,6975.0,17298.0,1116.0,5384.7,1550.0,100.0,482.5,248.0,1196.6000000000001,,,,,
280.0,Jock Landale,C,27.0,PHO,69.0,4.0,14.2,2.6,4.9,0.528,0.3,1.2,0.25,2.3,3.7,0.621,0.559,1.1,1.5,0.752,1.7,2.3,4.1,1.0,0.2,0.4,0.9,1.8,6.6,7560.0,19320.0,1120.0,3976.0,1863.0,108.0,383.4,276.0,979.8,,,,,
281.0,Romeo Langford,SG,23.0,SAS,43.0,21.0,19.6,2.8,6.0,0.467,0.4,1.4,0.262,2.4,4.6,0.53,0.498,0.9,1.3,0.696,1.3,1.3,2.7,1.2,0.6,0.3,0.7,1.6,6.9,6463.0,12083.0,5901.0,5507.6,989.0,483.0,450.8,903.0,842.8000000000001,,,,,
282.0,Jake LaRavia,PF,21.0,MEM,35.0,0.0,11.8,1.1,2.7,0.389,0.7,2.0,0.338,0.4,0.7,0.542,0.516,0.2,0.3,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0,5922.0,9870.0,0.0,3327.6000000000004,735.0,0.0,247.8,0.0,413.0,,,,,
285.0,Damion Lee,SG,30.0,PHO,74.0,5.0,20.4,2.7,6.1,0.442,1.5,3.3,0.445,1.2,2.8,0.439,0.564,1.3,1.4,0.904,0.5,2.5,3.0,1.3,0.4,0.1,1.1,1.6,8.2,8550.0,21090.0,1425.0,5814.0,2220.0,150.0,612.0,370.0,1509.6,,,,,
286.0,Saben Lee,PG,23.0,TOT,25.0,1.0,14.9,2.0,4.8,0.405,0.4,1.2,0.367,1.5,3.6,0.418,0.45,1.7,2.3,0.737,0.5,1.3,1.8,2.7,0.8,0.0,1.0,1.3,6.0,6578.0,7150.0,286.0,4261.400000000001,575.0,23.0,342.7,25.0,372.5,,,,,
286.0,Saben Lee,PG,23.0,PHO,23.0,1.0,15.8,2.0,5.1,0.393,0.5,1.3,0.379,1.5,3.8,0.398,0.44,1.8,2.5,0.737,0.6,1.4,2.0,2.8,0.8,0.0,0.9,1.3,6.3,6578.0,6578.0,286.0,4518.8,529.0,23.0,363.40000000000003,23.0,363.40000000000003,,,,,
289.0,Meyers Leonard,C,30.0,MIL,9.0,2.0,12.7,1.6,3.2,0.483,0.8,2.0,0.389,0.8,1.2,0.636,0.603,0.9,1.0,0.889,1.3,2.4,3.8,0.1,0.2,0.0,0.7,1.8,4.8,8670.0,2601.0,578.0,3670.2999999999997,270.0,60.0,381.0,18.0,114.3,,,,,
290.0,Caris LeVert,SG,28.0,CLE,74.0,30.0,30.2,4.3,10.0,0.431,1.7,4.4,0.392,2.6,5.6,0.462,0.517,1.8,2.4,0.722,0.7,3.1,3.8,3.9,1.0,0.3,1.6,2.3,12.1,8120.0,21460.0,8700.0,8758.0,2072.0,840.0,845.6,2220.0,2234.7999999999997,,,,,
291.0,Kira Lewis Jr.,PG,21.0,NOP,25.0,0.0,9.4,1.6,3.5,0.455,0.6,1.4,0.441,1.0,2.2,0.463,0.54,0.8,0.9,0.864,0.2,1.1,1.3,0.9,0.4,0.1,0.4,1.0,4.6,6111.0,7275.0,0.0,2735.4,525.0,0.0,197.4,0.0,235.0,,,,,
293.0,Nassir Little,SF,22.0,POR,54.0,4.0,18.1,2.5,5.6,0.442,1.1,2.9,0.367,1.4,2.7,0.524,0.538,0.6,0.9,0.717,0.5,2.1,2.6,0.9,0.4,0.4,0.7,1.2,6.6,6446.0,15822.0,1172.0,5303.3,1188.0,88.0,398.20000000000005,216.0,977.4000000000001,,,,,
294.0,Isaiah Livers,PF,24.0,DET,52.0,22.0,23.1,2.3,5.5,0.417,1.4,3.9,0.365,0.9,1.6,0.541,0.545,0.6,0.8,0.821,0.5,2.2,2.8,0.8,0.5,0.5,0.6,2.0,6.7,7056.0,15288.0,6468.0,6791.400000000001,1248.0,528.0,554.4000000000001,1144.0,1201.2,,,,,
295.0,Kenneth Lofton Jr.,PF,20.0,MEM,24.0,1.0,7.3,2.0,3.9,0.527,0.3,0.7,0.353,1.8,3.2,0.566,0.559,0.7,1.1,0.593,0.8,1.3,2.1,0.8,0.2,0.1,0.5,1.2,5.0,5900.0,7080.0,295.0,2153.5,480.0,20.0,146.0,24.0,175.2,,,,,
298.0,Robin Lopez,C,34.0,CLE,37.0,2.0,8.1,1.3,2.0,0.64,0.1,0.1,0.5,1.2,1.9,0.648,0.653,0.4,0.5,0.778,0.6,0.8,1.4,0.5,0.1,0.2,0.7,1.2,3.0,10132.0,11026.0,596.0,2413.7999999999997,1258.0,68.0,275.4,74.0,299.7,,,,,
301.0,Trey Lyles,PF,27.0,SAC,74.0,0.0,16.9,2.5,5.5,0.458,1.2,3.2,0.363,1.4,2.3,0.595,0.565,1.4,1.7,0.815,0.9,3.1,4.1,0.9,0.4,0.4,0.9,1.3,7.6,8127.0,22274.0,0.0,5086.9,1998.0,0.0,456.29999999999995,0.0,1250.6,,,,,
302.0,Théo Maledon,PG,21.0,CHO,44.0,7.0,19.4,2.3,5.8,0.402,0.6,2.2,0.295,1.7,3.6,0.465,0.457,1.4,1.7,0.851,0.3,2.5,2.8,3.5,0.8,0.3,1.3,1.4,6.7,6342.0,13288.0,2114.0,5858.799999999999,924.0,147.0,407.4,308.0,853.5999999999999,,,,,
303.0,Sandro Mamukelashvili,C,23.0,TOT,43.0,7.0,15.3,2.3,5.3,0.422,0.7,2.3,0.303,1.6,3.0,0.511,0.487,0.9,1.3,0.684,1.6,2.7,4.3,1.4,0.3,0.3,0.8,1.2,6.1,6969.0,13029.0,2121.0,4635.900000000001,989.0,161.0,351.90000000000003,301.0,657.9,,,,,
303.0,Sandro Mamukelashvili,C,23.0,MIL,24.0,0.0,9.0,0.8,2.4,0.328,0.3,1.3,0.219,0.5,1.1,0.462,0.388,0.5,0.8,0.667,0.8,1.6,2.3,0.7,0.2,0.2,0.4,0.8,2.4,6969.0,7272.0,0.0,2727.0,552.0,0.0,207.0,0.0,216.0,,,,,
304.0,Terance Mann,SG,26.0,LAC,81.0,36.0,23.1,3.4,6.5,0.519,1.0,2.4,0.389,2.4,4.0,0.598,0.593,1.1,1.5,0.78,1.0,2.5,3.4,2.3,0.5,0.3,1.0,1.8,8.8,7904.0,24624.0,10944.0,7022.400000000001,2106.0,936.0,600.6,2916.0,1871.1000000000001,,,,,
305.0,Tre Mann,PG,21.0,OKC,67.0,5.0,17.7,2.9,7.5,0.393,1.2,3.8,0.315,1.7,3.6,0.475,0.474,0.6,0.8,0.764,0.4,1.9,2.3,1.8,0.6,0.2,0.9,1.5,7.7,6405.0,20435.0,1525.0,5398.5,1407.0,105.0,371.7,335.0,1185.8999999999999,,,,,
308.0,Naji Marshall,SF,25.0,NOP,77.0,21.0,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,7700.0,23716.0,6468.0,7176.400000000001,1925.0,525.0,582.5,1617.0,1794.1000000000001,,,,,
309.0,Caleb Martin,PF,27.0,MIA,71.0,49.0,29.3,3.6,7.7,0.464,1.2,3.3,0.356,2.4,4.4,0.545,0.54,1.3,1.6,0.805,1.2,3.6,4.8,1.6,1.0,0.4,1.1,2.0,9.6,8343.0,21939.0,15141.0,9053.7,1917.0,1323.0,791.1,3479.0,2080.3,,,,,
310.0,Cody Martin,SF,27.0,CHO,7.0,0.0,19.1,2.0,5.1,0.389,0.4,2.0,0.214,1.6,3.1,0.5,0.431,0.6,1.0,0.571,1.1,2.3,3.4,1.6,0.6,0.1,0.3,1.9,5.0,8370.0,2170.0,0.0,5921.0,189.0,0.0,515.7,0.0,133.70000000000002,,,,,
311.0,Kenyon Martin Jr.,SF,22.0,HOU,82.0,49.0,28.0,5.0,8.8,0.569,0.8,2.6,0.315,4.2,6.1,0.679,0.617,1.8,2.7,0.68,1.5,4.0,5.5,1.5,0.5,0.4,1.1,1.8,12.7,6842.0,25502.0,15239.0,8708.0,1804.0,1078.0,616.0,4018.0,2296.0,,,,,
313.0,Garrison Mathews,SG,26.0,TOT,54.0,0.0,12.7,1.4,3.7,0.363,1.2,3.3,0.35,0.2,0.4,0.476,0.52,0.9,1.0,0.906,0.2,1.1,1.4,0.5,0.4,0.1,0.4,1.1,4.8,8138.0,16902.0,0.0,3975.1,1404.0,0.0,330.2,0.0,685.8,,,,,
313.0,Garrison Mathews,SG,26.0,HOU,45.0,0.0,13.4,1.3,3.8,0.353,1.2,3.4,0.342,0.2,0.3,0.467,0.509,0.9,1.0,0.911,0.2,1.2,1.4,0.5,0.5,0.1,0.4,1.2,4.8,8138.0,14085.0,0.0,4194.2,1170.0,0.0,348.40000000000003,0.0,603.0,,,,,
313.0,Garrison Mathews,SG,26.0,ATL,9.0,0.0,9.3,1.4,3.4,0.419,1.1,2.8,0.4,0.3,0.7,0.5,0.581,0.8,0.9,0.875,0.1,1.1,1.2,0.3,0.1,0.1,0.1,0.7,4.8,8138.0,2817.0,0.0,2910.9,234.0,0.0,241.8,0.0,83.7,,,,,
315.0,Wesley Matthews,SG,36.0,MIL,52.0,0.0,15.8,1.1,3.1,0.363,0.8,2.4,0.315,0.4,0.7,0.528,0.484,0.5,0.5,0.857,0.7,1.5,2.2,0.7,0.4,0.3,0.3,1.4,3.4,11340.0,16380.0,0.0,4977.0,1872.0,0.0,568.8000000000001,0.0,821.6,,,,,
318.0,Miles McBride,PG,22.0,NYK,64.0,2.0,11.9,1.2,3.4,0.358,0.6,2.1,0.299,0.6,1.3,0.457,0.451,0.4,0.7,0.667,0.2,0.6,0.8,1.1,0.6,0.1,0.4,0.9,3.5,6996.0,20352.0,636.0,3784.2000000000003,1408.0,44.0,261.8,128.0,761.6,,,,,
319.0,Mac McClung,SG,24.0,PHI,2.0,0.0,20.5,4.5,10.0,0.45,2.0,5.5,0.364,2.5,4.5,0.556,0.55,1.5,2.5,0.6,1.5,3.5,5.0,4.5,0.0,0.0,1.5,1.5,12.5,7656.0,638.0,0.0,6539.5,48.0,0.0,492.0,0.0,41.0,,,,,
323.0,Jalen McDaniels,SF,25.0,TOT,80.0,24.0,23.9,3.5,7.7,0.455,1.0,2.9,0.332,2.6,4.8,0.53,0.518,1.5,1.7,0.841,0.8,3.5,4.3,1.6,1.0,0.4,1.2,2.6,9.4,8075.0,25840.0,7752.0,7719.7,2000.0,600.0,597.5,1920.0,1912.0,,,,,
323.0,Jalen McDaniels,SF,25.0,PHI,24.0,3.0,17.5,2.5,5.1,0.488,0.5,1.3,0.4,2.0,3.9,0.516,0.537,1.2,1.4,0.824,0.8,2.4,3.2,0.8,0.7,0.2,0.5,2.1,6.7,8075.0,7752.0,969.0,5652.5,600.0,75.0,437.5,72.0,420.0,,,,,
324.0,Doug McDermott,SF,31.0,SAS,64.0,0.0,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8,3.5,0.516,0.575,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2,10044.0,20736.0,0.0,6642.0,1984.0,0.0,635.5,0.0,1312.0,,,,,
325.0,JaVale McGee,C,35.0,DAL,42.0,7.0,8.5,1.9,3.0,0.64,0.0,0.1,0.4,1.9,2.9,0.65,0.648,0.6,1.0,0.585,0.7,1.8,2.5,0.3,0.1,0.6,0.9,1.3,4.4,11375.0,13650.0,2275.0,2762.5,1470.0,245.0,297.5,294.0,357.0,,,,,
326.0,Bryce McGowens,SG,20.0,CHO,46.0,7.0,17.1,1.7,4.4,0.396,0.6,1.7,0.325,1.2,2.7,0.443,0.46,1.3,1.7,0.75,0.4,1.6,2.0,1.2,0.3,0.1,0.9,1.0,5.3,6520.0,14996.0,2282.0,5574.6,920.0,140.0,342.0,322.0,786.6,,,,,
327.0,Rodney McGruder,SG,31.0,DET,32.0,12.0,16.4,1.9,4.8,0.408,1.3,3.0,0.423,0.7,1.7,0.382,0.543,0.6,0.7,0.818,0.6,1.7,2.3,0.9,0.5,0.0,0.3,1.2,5.7,10137.0,10464.0,3924.0,5362.799999999999,992.0,372.0,508.4,384.0,524.8,,,,,
328.0,Jordan McLaughlin,PG,26.0,MIN,43.0,0.0,15.8,1.4,3.4,0.421,0.6,1.8,0.308,0.9,1.6,0.552,0.503,0.3,0.4,0.833,0.3,1.1,1.4,3.4,0.7,0.1,0.8,0.7,3.7,8528.0,14104.0,0.0,5182.400000000001,1118.0,0.0,410.8,0.0,679.4,,,,,
331.0,Chimezie Metu,C,25.0,SAC,66.0,0.0,10.4,2.0,3.3,0.589,0.1,0.6,0.237,1.8,2.7,0.663,0.61,0.8,1.1,0.74,0.7,2.3,3.0,0.6,0.3,0.3,0.5,1.2,4.9,8275.0,21846.0,0.0,3442.4,1650.0,0.0,260.0,0.0,686.4,,,,,
333.0,Patty Mills,PG,34.0,BRK,40.0,2.0,14.2,2.2,5.2,0.411,1.2,3.4,0.366,0.9,1.9,0.493,0.529,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8,6.2,11322.0,13320.0,666.0,4728.599999999999,1360.0,68.0,482.79999999999995,80.0,568.0,,,,,
334.0,Shake Milton,SG,26.0,PHI,76.0,11.0,20.6,3.2,6.6,0.479,0.7,1.9,0.378,2.4,4.7,0.521,0.535,1.3,1.5,0.853,0.5,2.0,2.5,3.2,0.3,0.2,1.2,1.6,8.4,8684.0,25384.0,3674.0,6880.400000000001,1976.0,286.0,535.6,836.0,1565.6000000000001,,,,,
336.0,Josh Minott,SF,20.0,MIN,15.0,0.0,6.4,1.2,2.4,0.5,0.1,0.4,0.333,1.1,2.0,0.533,0.528,0.5,0.5,1.0,0.3,1.3,1.7,0.3,0.3,0.4,0.2,0.7,3.1,6720.0,5040.0,0.0,2150.4,300.0,0.0,128.0,0.0,96.0,,,,,
337.0,Davion Mitchell,PG,24.0,SAC,80.0,9.0,18.1,2.3,5.0,0.454,0.8,2.5,0.32,1.5,2.5,0.584,0.533,0.3,0.4,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4,5.6,8088.0,26960.0,3033.0,6099.700000000001,1920.0,216.0,434.40000000000003,720.0,1448.0,,,,,
340.0,Isaiah Mobley,PF,23.0,CLE,13.0,0.0,6.5,0.9,2.2,0.429,0.2,0.6,0.375,0.7,1.5,0.45,0.482,0.3,0.3,1.0,0.3,1.2,1.5,0.2,0.3,0.2,0.1,0.6,2.4,7820.0,4420.0,0.0,2210.0,299.0,0.0,149.5,0.0,84.5,,,,,
343.0,Moses Moody,SG,20.0,GSW,63.0,3.0,13.0,1.7,3.6,0.476,0.8,2.1,0.363,0.9,1.5,0.641,0.584,0.6,0.8,0.698,0.4,1.2,1.7,0.8,0.3,0.1,0.5,0.9,4.8,6860.0,21609.0,1029.0,4459.0,1260.0,60.0,260.0,189.0,819.0,,,,,
347.0,Marcus Morris,PF,33.0,LAC,65.0,65.0,28.1,4.2,9.9,0.426,1.7,4.7,0.364,2.5,5.2,0.484,0.513,1.0,1.3,0.782,0.4,3.5,4.0,1.8,0.6,0.3,0.9,2.1,11.2,11451.0,22555.0,22555.0,9750.7,2145.0,2145.0,927.3000000000001,4225.0,1826.5,,,,,
348.0,Markieff Morris,PF,33.0,TOT,35.0,2.0,10.1,1.3,3.3,0.409,0.8,2.0,0.394,0.5,1.3,0.432,0.53,0.3,0.3,1.0,0.4,1.7,2.0,0.9,0.3,0.1,0.5,1.4,3.8,11484.0,12180.0,696.0,3514.7999999999997,1155.0,66.0,333.3,70.0,353.5,,,,,
348.0,Markieff Morris,PF,33.0,BRK,27.0,1.0,10.6,1.2,3.0,0.402,0.7,1.8,0.408,0.5,1.2,0.394,0.524,0.4,0.4,1.0,0.5,1.7,2.2,0.9,0.3,0.2,0.5,1.2,3.6,11484.0,9396.0,348.0,3688.7999999999997,891.0,33.0,349.8,27.0,286.2,,,,,
350.0,Trey Murphy III,SF,22.0,NOP,79.0,65.0,31.0,4.9,10.1,0.484,2.6,6.3,0.406,2.3,3.8,0.611,0.61,2.2,2.4,0.905,0.7,2.8,3.6,1.4,1.1,0.5,0.8,2.0,14.5,7700.0,27650.0,22750.0,10850.0,1738.0,1430.0,682.0,5135.0,2449.0,,,,,
353.0,Keegan Murray,SF,22.0,SAC,80.0,78.0,29.8,4.4,9.8,0.453,2.6,6.3,0.411,1.9,3.5,0.527,0.584,0.8,1.0,0.765,1.1,3.5,4.6,1.2,0.8,0.5,0.8,2.0,12.2,7766.0,28240.0,27534.0,10519.4,1760.0,1716.0,655.6,6240.0,2384.0,,,,,
354.0,Mike Muscala,C,31.0,TOT,63.0,9.0,15.0,2.1,4.6,0.449,1.3,3.3,0.391,0.8,1.3,0.588,0.587,0.6,0.8,0.769,0.6,2.6,3.2,0.8,0.2,0.4,0.4,1.6,6.1,10974.0,22302.0,3186.0,5310.0,1953.0,279.0,465.0,567.0,945.0,,,,,
354.0,Mike Muscala,C,31.0,OKC,43.0,5.0,14.5,2.1,4.7,0.438,1.3,3.3,0.394,0.8,1.4,0.541,0.576,0.7,0.9,0.795,0.5,2.6,3.1,0.9,0.3,0.4,0.3,1.6,6.2,10974.0,15222.0,1770.0,5133.0,1333.0,155.0,449.5,215.0,623.5,,,,,
